ID,Block/Item,Mod,Unlocalised name,Class
11615,null,null,null,null
11616,null,null,null,null
11617,null,null,null,null
11618,null,null,null,null
11619,null,null,null,null
11620,null,null,null,null
11621,null,null,null,null
11622,null,null,null,null
11623,null,null,null,null
11624,null,null,null,null
11625,null,null,null,null
11626,null,null,null,null
11627,null,null,null,null
11628,null,null,null,null
11629,null,null,null,null
11630,null,null,null,null
11631,null,null,null,null
11632,null,null,null,null
11633,null,null,null,null
11634,null,null,null,null
11635,null,null,null,null
11636,null,null,null,null
11637,null,null,null,null
11638,null,null,null,null
11639,null,null,null,null
11640,null,null,null,null
11641,null,null,null,null
11642,null,null,null,null
11643,null,null,null,null
11644,null,null,null,null
11645,null,null,null,null
11646,null,null,null,null
11647,null,null,null,null
11648,null,null,null,null
11649,null,null,null,null
11650,null,null,null,null
11651,null,null,null,null
11652,null,null,null,null
11653,null,null,null,null
11654,null,null,null,null
11655,null,null,null,null
11656,Item,MekanismTools,item.BronzeHelmet,mekanism.tools.item.ItemMekanismArmor
11657,Item,MekanismTools,item.BronzeChestplate,mekanism.tools.item.ItemMekanismArmor
11658,Item,MekanismTools,item.BronzeLeggings,mekanism.tools.item.ItemMekanismArmor
11659,Item,MekanismTools,item.BronzeBoots,mekanism.tools.item.ItemMekanismArmor
11660,Item,MekanismTools,item.BronzePaxel,mekanism.tools.item.ItemMekanismPaxel
11661,Item,MekanismTools,item.BronzePickaxe,mekanism.tools.item.ItemMekanismPickaxe
11662,Item,MekanismTools,item.BronzeAxe,mekanism.tools.item.ItemMekanismAxe
11663,Item,MekanismTools,item.BronzeShovel,mekanism.tools.item.ItemMekanismShovel
11664,Item,MekanismTools,item.BronzeHoe,mekanism.tools.item.ItemMekanismHoe
11665,Item,MekanismTools,item.BronzeSword,mekanism.tools.item.ItemMekanismSword
11666,Item,MekanismTools,item.OsmiumHelmet,mekanism.tools.item.ItemMekanismArmor
11667,Item,MekanismTools,item.OsmiumChestplate,mekanism.tools.item.ItemMekanismArmor
11668,Item,MekanismTools,item.OsmiumLeggings,mekanism.tools.item.ItemMekanismArmor
11669,Item,MekanismTools,item.OsmiumBoots,mekanism.tools.item.ItemMekanismArmor
11670,Item,MekanismTools,item.OsmiumPaxel,mekanism.tools.item.ItemMekanismPaxel
11671,Item,MekanismTools,item.OsmiumPickaxe,mekanism.tools.item.ItemMekanismPickaxe
11672,Item,MekanismTools,item.OsmiumAxe,mekanism.tools.item.ItemMekanismAxe
11673,Item,MekanismTools,item.OsmiumShovel,mekanism.tools.item.ItemMekanismShovel
11674,Item,MekanismTools,item.OsmiumHoe,mekanism.tools.item.ItemMekanismHoe
11675,Item,MekanismTools,item.OsmiumSword,mekanism.tools.item.ItemMekanismSword
11676,Item,MekanismTools,item.ObsidianHelmet,mekanism.tools.item.ItemMekanismArmor
11677,Item,MekanismTools,item.ObsidianChestplate,mekanism.tools.item.ItemMekanismArmor
11678,Item,MekanismTools,item.ObsidianLeggings,mekanism.tools.item.ItemMekanismArmor
11679,Item,MekanismTools,item.ObsidianBoots,mekanism.tools.item.ItemMekanismArmor
11680,Item,MekanismTools,item.ObsidianPaxel,mekanism.tools.item.ItemMekanismPaxel
11681,Item,MekanismTools,item.ObsidianPickaxe,mekanism.tools.item.ItemMekanismPickaxe
11682,Item,MekanismTools,item.ObsidianAxe,mekanism.tools.item.ItemMekanismAxe
11683,Item,MekanismTools,item.ObsidianShovel,mekanism.tools.item.ItemMekanismShovel
11684,Item,MekanismTools,item.ObsidianHoe,mekanism.tools.item.ItemMekanismHoe
11685,Item,MekanismTools,item.ObsidianSword,mekanism.tools.item.ItemMekanismSword
11686,Item,MekanismTools,item.LazuliPaxel,mekanism.tools.item.ItemMekanismPaxel
11687,Item,MekanismTools,item.LazuliPickaxe,mekanism.tools.item.ItemMekanismPickaxe
11688,Item,MekanismTools,item.LazuliAxe,mekanism.tools.item.ItemMekanismAxe
11689,Item,MekanismTools,item.LazuliShovel,mekanism.tools.item.ItemMekanismShovel
11690,Item,MekanismTools,item.LazuliHoe,mekanism.tools.item.ItemMekanismHoe
11691,Item,MekanismTools,item.LazuliSword,mekanism.tools.item.ItemMekanismSword
11692,Item,MekanismTools,item.LazuliHelmet,mekanism.tools.item.ItemMekanismArmor
11693,Item,MekanismTools,item.LazuliChestplate,mekanism.tools.item.ItemMekanismArmor
11694,Item,MekanismTools,item.LazuliLeggings,mekanism.tools.item.ItemMekanismArmor
11695,Item,MekanismTools,item.LazuliBoots,mekanism.tools.item.ItemMekanismArmor
11696,Item,MekanismTools,item.GlowstonePaxel,mekanism.tools.item.ItemMekanismPaxel
11697,Item,MekanismTools,item.GlowstonePickaxe,mekanism.tools.item.ItemMekanismPickaxe
11698,Item,MekanismTools,item.GlowstoneAxe,mekanism.tools.item.ItemMekanismAxe
11699,Item,MekanismTools,item.GlowstoneShovel,mekanism.tools.item.ItemMekanismShovel
11700,Item,MekanismTools,item.GlowstoneHoe,mekanism.tools.item.ItemMekanismHoe
11701,Item,MekanismTools,item.GlowstoneSword,mekanism.tools.item.ItemMekanismSword
11702,Item,MekanismTools,item.GlowstoneHelmet,mekanism.tools.item.ItemMekanismArmor
11703,Item,MekanismTools,item.GlowstoneChestplate,mekanism.tools.item.ItemMekanismArmor
11704,Item,MekanismTools,item.GlowstoneLeggings,mekanism.tools.item.ItemMekanismArmor
11705,Item,MekanismTools,item.GlowstoneBoots,mekanism.tools.item.ItemMekanismArmor
11706,Item,MekanismTools,item.WoodPaxel,mekanism.tools.item.ItemMekanismPaxel
11707,Item,MekanismTools,item.StonePaxel,mekanism.tools.item.ItemMekanismPaxel
11708,Item,MekanismTools,item.IronPaxel,mekanism.tools.item.ItemMekanismPaxel
11709,Item,MekanismTools,item.DiamondPaxel,mekanism.tools.item.ItemMekanismPaxel
11710,Item,MekanismTools,item.GoldPaxel,mekanism.tools.item.ItemMekanismPaxel
11711,Item,MekanismTools,item.SteelPaxel,mekanism.tools.item.ItemMekanismPaxel
11712,Item,MekanismTools,item.SteelPickaxe,mekanism.tools.item.ItemMekanismPickaxe
11713,Item,MekanismTools,item.SteelAxe,mekanism.tools.item.ItemMekanismAxe
11714,Item,MekanismTools,item.SteelShovel,mekanism.tools.item.ItemMekanismShovel
11715,Item,MekanismTools,item.SteelHoe,mekanism.tools.item.ItemMekanismHoe
11716,Item,MekanismTools,item.SteelSword,mekanism.tools.item.ItemMekanismSword
11717,Item,MekanismTools,item.SteelHelmet,mekanism.tools.item.ItemMekanismArmor
11718,Item,MekanismTools,item.SteelChestplate,mekanism.tools.item.ItemMekanismArmor
11719,Item,MekanismTools,item.SteelLeggings,mekanism.tools.item.ItemMekanismArmor
11720,Item,MekanismTools,item.SteelBoots,mekanism.tools.item.ItemMekanismArmor
11721,null,null,null,null
11722,null,null,null,null
11723,null,null,null,null
11724,null,null,null,null
11725,null,null,null,null
11726,null,null,null,null
11727,null,null,null,null
11728,null,null,null,null
11729,null,null,null,null
11730,null,null,null,null
11731,null,null,null,null
11732,null,null,null,null
11733,null,null,null,null
11734,null,null,null,null
11735,null,null,null,null
11736,null,null,null,null
11737,null,null,null,null
11738,null,null,null,null
11739,null,null,null,null
11740,null,null,null,null
11741,null,null,null,null
11742,null,null,null,null
11743,null,null,null,null
11744,null,null,null,null
11745,null,null,null,null
11746,null,null,null,null
11747,null,null,null,null
11748,null,null,null,null
11749,null,null,null,null
11750,null,null,null,null
11751,null,null,null,null
11752,null,null,null,null
11753,null,null,null,null
11754,null,null,null,null
11755,null,null,null,null
11756,null,null,null,null
11757,null,null,null,null
11758,null,null,null,null
11759,null,null,null,null
11760,null,null,null,null
11761,null,null,null,null
11762,null,null,null,null
11763,null,null,null,null
11764,null,null,null,null
11765,null,null,null,null
11766,null,null,null,null
11767,null,null,null,null
11768,null,null,null,null
11769,null,null,null,null
11770,null,null,null,null
11771,null,null,null,null
11772,null,null,null,null
11773,null,null,null,null
11774,null,null,null,null
11775,null,null,null,null
11776,Item,weaponmod,item.spear.wood,weaponmod.item.ItemSpear
11777,Item,weaponmod,item.spear.stone,weaponmod.item.ItemSpear
11778,Item,weaponmod,item.spear.iron,weaponmod.item.ItemSpear
11779,Item,weaponmod,item.spear.diamond,weaponmod.item.ItemSpear
11780,Item,weaponmod,item.spear.gold,weaponmod.item.ItemSpear
11781,Item,weaponmod,item.halberd.wood,weaponmod.item.ItemHalberd
11782,Item,weaponmod,item.halberd.stone,weaponmod.item.ItemHalberd
11783,Item,weaponmod,item.halberd.iron,weaponmod.item.ItemHalberd
11784,Item,weaponmod,item.halberd.diamond,weaponmod.item.ItemHalberd
11785,Item,weaponmod,item.halberd.gold,weaponmod.item.ItemHalberd
11786,Item,weaponmod,item.battleaxe.wood,weaponmod.item.ItemBattleAxe
11787,Item,weaponmod,item.battleaxe.stone,weaponmod.item.ItemBattleAxe
11788,Item,weaponmod,item.battleaxe.iron,weaponmod.item.ItemBattleAxe
11789,Item,weaponmod,item.battleaxe.diamond,weaponmod.item.ItemBattleAxe
11790,Item,weaponmod,item.battleaxe.gold,weaponmod.item.ItemBattleAxe
11791,Item,weaponmod,item.warhammer.wood,weaponmod.item.ItemWarhammer
11792,Item,weaponmod,item.warhammer.stone,weaponmod.item.ItemWarhammer
11793,Item,weaponmod,item.warhammer.iron,weaponmod.item.ItemWarhammer
11794,Item,weaponmod,item.warhammer.diamond,weaponmod.item.ItemWarhammer
11795,Item,weaponmod,item.warhammer.gold,weaponmod.item.ItemWarhammer
11796,Item,weaponmod,item.knife.wood,weaponmod.item.ItemKnife
11797,Item,weaponmod,item.knife.stone,weaponmod.item.ItemKnife
11798,Item,weaponmod,item.knife.iron,weaponmod.item.ItemKnife
11799,Item,weaponmod,item.knife.diamond,weaponmod.item.ItemKnife
11800,Item,weaponmod,item.knife.gold,weaponmod.item.ItemKnife
11801,Item,weaponmod,item.flail.wood,weaponmod.item.ItemFlail
11802,Item,weaponmod,item.flail.stone,weaponmod.item.ItemFlail
11803,Item,weaponmod,item.flail.iron,weaponmod.item.ItemFlail
11804,Item,weaponmod,item.flail.diamond,weaponmod.item.ItemFlail
11805,Item,weaponmod,item.flail.gold,weaponmod.item.ItemFlail
11806,Item,weaponmod,item.javelin,weaponmod.item.ItemJavelin
11807,Item,weaponmod,item.musket,weaponmod.item.ItemMusket
11808,null,null,null,null
11809,Item,weaponmod,item.musket-ironpart,net.minecraft.item.Item
11810,Item,weaponmod,item.bullet,net.minecraft.item.Item
11811,Item,weaponmod,item.crossbow,weaponmod.item.ItemCrossbow
11812,Item,weaponmod,item.bolt,net.minecraft.item.Item
11813,Item,weaponmod,item.blowgun,weaponmod.item.ItemBlowgun
11814,Item,weaponmod,item.dart,weaponmod.item.ItemBlowgunDart
11815,Item,weaponmod,item.dynamite,weaponmod.item.ItemDynamite
11816,Item,weaponmod,item.firerod,weaponmod.item.ItemFireRod
11817,Item,weaponmod,item.cannon,weaponmod.item.ItemCannon
11818,Item,weaponmod,item.cannonball,net.minecraft.item.Item
11819,Item,weaponmod,item.blunderbuss,weaponmod.item.ItemBlunderbuss
11820,Item,weaponmod,item.shot,net.minecraft.item.Item
11821,Item,weaponmod,item.blunder-ironpart,net.minecraft.item.Item
11822,Item,weaponmod,item.dummy,weaponmod.item.ItemDummy
11823,Item,weaponmod,item.gun-stock,net.minecraft.item.Item
11824,Item,weaponmod,item.boomerang.wood,weaponmod.item.ItemBoomerang
11825,Item,weaponmod,item.boomerang.stone,weaponmod.item.ItemBoomerang
11826,Item,weaponmod,item.boomerang.iron,weaponmod.item.ItemBoomerang
11827,Item,weaponmod,item.boomerang.diamond,weaponmod.item.ItemBoomerang
11828,Item,weaponmod,item.boomerang.gold,weaponmod.item.ItemBoomerang
11829,Item,weaponmod,item.musketbayonet.wood,weaponmod.item.ItemMusket
11830,Item,weaponmod,item.musketbayonet.stone,weaponmod.item.ItemMusket
11831,Item,weaponmod,item.musketbayonet.iron,weaponmod.item.ItemMusket
11832,Item,weaponmod,item.musketbayonet.diamond,weaponmod.item.ItemMusket
11833,Item,weaponmod,item.musketbayonet.gold,weaponmod.item.ItemMusket
11834,Item,weaponmod,item.katana.wood,weaponmod.item.ItemWeapon
11835,Item,weaponmod,item.katana.stone,weaponmod.item.ItemWeapon
11836,Item,weaponmod,item.katana.iron,weaponmod.item.ItemWeapon
11837,Item,weaponmod,item.katana.diamond,weaponmod.item.ItemWeapon
11838,Item,weaponmod,item.katana.gold,weaponmod.item.ItemWeapon
11839,Item,weaponmod,item.flintlock,weaponmod.item.ItemFlintlock
11840,null,null,null,null
11841,null,null,null,null
11842,null,null,null,null
11843,null,null,null,null
11844,null,null,null,null
11845,null,null,null,null
11846,null,null,null,null
11847,null,null,null,null
11848,null,null,null,null
11849,null,null,null,null
11850,null,null,null,null
11851,null,null,null,null
11852,null,null,null,null
11853,null,null,null,null
11854,null,null,null,null
11855,null,null,null,null
11856,null,null,null,null
11857,null,null,null,null
11858,null,null,null,null
11859,null,null,null,null
11860,null,null,null,null
11861,null,null,null,null
11862,null,null,null,null
11863,null,null,null,null
11864,null,null,null,null
11865,null,null,null,null
11866,null,null,null,null
11867,null,null,null,null
11868,null,null,null,null
11869,null,null,null,null
11870,null,null,null,null
11871,null,null,null,null
11872,null,null,null,null
11873,null,null,null,null
11874,null,null,null,null
11875,null,null,null,null
11876,null,null,null,null
11877,null,null,null,null
11878,null,null,null,null
11879,null,null,null,null
11880,null,null,null,null
11881,null,null,null,null
11882,null,null,null,null
11883,null,null,null,null
11884,null,null,null,null
11885,null,null,null,null
11886,null,null,null,null
11887,null,null,null,null
11888,null,null,null,null
11889,null,null,null,null
11890,null,null,null,null
11891,null,null,null,null
11892,null,null,null,null
11893,null,null,null,null
11894,null,null,null,null
11895,null,null,null,null
11896,null,null,null,null
11897,null,null,null,null
11898,null,null,null,null
11899,null,null,null,null
11900,null,null,null,null
11901,null,null,null,null
11902,null,null,null,null
11903,null,null,null,null
11904,null,null,null,null
11905,null,null,null,null
11906,null,null,null,null
11907,null,null,null,null
11908,null,null,null,null
11909,null,null,null,null
11910,null,null,null,null
11911,null,null,null,null
11912,null,null,null,null
11913,null,null,null,null
11914,null,null,null,null
11915,null,null,null,null
11916,null,null,null,null
11917,null,null,null,null
11918,null,null,null,null
11919,null,null,null,null
11920,null,null,null,null
11921,null,null,null,null
11922,null,null,null,null
11923,null,null,null,null
11924,null,null,null,null
11925,null,null,null,null
11926,null,null,null,null
11927,null,null,null,null
11928,null,null,null,null
11929,null,null,null,null
11930,null,null,null,null
11931,null,null,null,null
11932,null,null,null,null
